chapter	from	to	kind
2	Hk		tooshort
2	Kn		tooshort
2	bx		tooshort
2	Hn		tooshort
2	Hk		tooshort
2	Pesh		unresolved
2	efe		unresolved
2	Pesh		unresolved
2	Hn		tooshort
2	hominis		unresolved
2	virorum		unresolved
2	Hochmuthsaugen		unresolved
2	nao		unresolved
2	Bb		tooshort
2	Comm		unresolved
2	gciniejj		unresolved
2	Bethenyeh		unresolved
2	Oecolampadius		unresolved
2	Musculus		unresolved
2	nhoiov		unresolved
2	alaGaris		unresolved
2	im		tooshort
2	Meer		unresolved
2	oceani		unresolved
2	Cilicia		unresolved
2	Cilicia		unresolved
2	Carthage		unresolved
2	Tartessus		unresolved
2	Spain		unresolved
2	Baetis		unresolved
2	Guadalquivir		unresolved
2	ru		tooshort
2	av		tooshort
2	pictae		unresolved
2	carinae'		unresolved
2	Thesauro		unresolved
2	omne		unresolved
2	visu		unresolved
2	pulchrum		unresolved
2	loc		unresolved
2	Hk		tooshort
2	rrn		unresolved
2	Carthage		unresolved
2	Encyclopaedia		unresolved
2	Abulfeda		unresolved
2	Tunis		unresolved
2	marg		unresolved
2	Hk		tooshort
2	Hn		tooshort
2	Aug		unresolved
2	fcs		unresolved
2	Maur		unresolved
2	1		tooshort
2	bxn		unresolved
2	ofc		unresolved
2	shaU	shall	rule
2	sn		tooshort
2	terram		unresolved
2	terrendam		unresolved
2	wenn		unresolved
2	sich		unresolved
2	erhebt		unresolved
2	bebt		unresolved
2	adoraret		unresolved
2	Rumpelkammer		unresolved
2	isrft		unresolved
2	isn		unresolved
2	acpaQcpeQaft		unresolved
2	isn		unresolved
2	Hk		tooshort
2	Hn		tooshort
2	Hn		tooshort
2	Maur		unresolved
2	anxn		unresolved
2	Hk		tooshort
2	Hn		tooshort
2	Kn		tooshort
2	ft		tooshort
2	ft		tooshort
2	sich		unresolved
2	machte		unresolved
2	qu'on		unresolved
2	faites		unresolved
2	Gotzen		unresolved
2	Silbers		unresolved
2	Hk		tooshort
2	Hn		tooshort
2	Hk		tooshort
2	Roberts's		unresolved
2	Hk		tooshort
2	Hn		tooshort
2	Bs		tooshort
2	Kn		tooshort
2	Hk		tooshort
2	Bs		tooshort
2	nBh9D		unresolved
2	axiapds		unresolved
2	cavernas		unresolved
2	Felsklufte		unresolved
2	Bergkliifte		unresolved
2	Felsblocke		unresolved
2	Hk		tooshort
2	Kn		tooshort
2	lettihg		unresolved
2	H732		unresolved
2	Origen		unresolved
2	excelsus		unresolved
2	reputatus		unresolved
2	ipse		unresolved
2	Oecolampadius		unresolved
2	Lyranus		unresolved
2	Menochius		unresolved
2	ihr		unresolved
2	wisset		unresolved
2	wie		unresolved
2	hoch		unresolved
2	geachtet		unresolved
20	Ashdod		unresolved
20	Ashdod		unresolved
20	Ashdod		unresolved
20	Ashdod		unresolved
20	Psammetichus		unresolved
20	Ashdod		unresolved
20	Esdud		unresolved
20	Marsham		unresolved
20	Tob		unresolved
20	Enemessar		unresolved
20	Aqva		unresolved
20	NctQva		unresolved
20	aQayav		unresolved
20	Ishbosheth		unresolved
20	Benaiah		unresolved
20	Nd		tooshort
20	av		tooshort
20	TavdOar		unresolved
20	Ashdod		unresolved
20	Ashdod		unresolved
20	Ashdod		unresolved
20	AmoZj		unresolved
20	Maimonides		unresolved
20	Staudlin		unresolved
20	Suetonius		unresolved
20	pto		unresolved
20	Lightfoot		unresolved
20	ia		unresolved
20	facie		unresolved
20	attJ		unresolved
20	ttjbia		unresolved
20	irbu		unresolved
20	Ashdod		unresolved
20	latfi		unresolved
20	Mb		tooshort
20	gefangene		unresolved
20	vertrieoene		unresolved
20	Mohrenland		unresolved
20	gtl		unresolved
20	o11		unresolved
20	Musculus		unresolved
20	rr		tooshort
20	Diospolis		unresolved
20	Thebes		unresolved
20	Ashdod		unresolved
20	Marsham		unresolved
20	siton		unresolved
20	Evvald	Ewald	rule
20	Dns		unresolved
20	ttSw		unresolved
20	rnasfi		unresolved
20			tooshort
20	Ashdod		unresolved
20	Ashdod		unresolved
20	Ashdod		unresolved
20	hoiv	how	rule
20	fortiori		unresolved
20	hs		tooshort
20	mainland		unresolved
20	Nt		tooshort
21	ariaa		unresolved
21	wilh		unresolved
21	prophelic		unresolved
21	facto		unresolved
21	vrtiv		unresolved
21	auihority		unresolved
21	Abydenus		unresolved
21	Cpbn		unresolved
21	Jaa		unresolved
21	Kriobel		unresolved
21	ijjia		unresolved
21	tnn		unresolved
21	mappik		unresolved
21	sc		tooshort
21	sc		tooshort
21	nsiba		unresolved
21	ftbnbn		unresolved
21	appals		unresolved
21	MQ2		unresolved
21	rv		tooshort
21	Bx		tooshort
21	assriders		unresolved
21	pib		unresolved
21	fittS		unresolved
21	M1		tooshort
21	seern	seem	rule
21	5		tooshort
21	allnight		unresolved
21	sHs		unresolved
21	sS		tooshort
21	5		tooshort
21	rvnK		unresolved
21	aprefatory		unresolved
21	roareih		unresolved
21	rrj'iK		unresolved
21	Seir		unresolved
21	xw		tooshort
21	Eljandilon		unresolved
21	Seir		unresolved
21	Seir		unresolved
21	tt		tooshort
21	d'fix		unresolved
21			tooshort
21	o'clock		unresolved
21	i'p		unresolved
21	asb		unresolved
21	Bauer		unresolved
21	Rosemmjller		unresolved
21	ixttj		unresolved
21	ttj		unresolved
21	tvirnj		unresolved
21	rn		tooshort
21	tne		unresolved
21	fl		tooshort
21	Henderson	Henderson	rule
21	niasiBj		unresolved
21			tooshort
21	jsoJs		unresolved
21	heroes		unresolved
22	sttsa		unresolved
22	Lightfoot		unresolved
22	commonlyexplained		unresolved
22	ntik		unresolved
22	Kennicott		unresolved
22	Tingstad		unresolved
22	fleeing		unresolved
22	ciiril		unresolved
22	vriJ		unresolved
22	wsttn		unresolved
22	sp		tooshort
22	sittJ		unresolved
22	ta'WB		unresolved
22	n		tooshort
22	KVQOS		unresolved
22	Caucasus		unresolved
22	Girgistan		unresolved
22	involucra		unresolved
22	clypeorum		unresolved
22	tegimenta		unresolved
22	scutis		unresolved
22	detrahenda		unresolved
22	Cicero		unresolved
22	Cesar		unresolved
22	pp		unresolved
22	mst		unresolved
22	aiffl		unresolved
22	iBn		unresolved
22	armour		unresolved
22	aafc		unresolved
22	rnirn		unresolved
22	isirt		unresolved
22	rvo		unresolved
22	piw		unresolved
22	ns		tooshort
22	Jaffa		unresolved
22	tothe		unresolved
22	nqt		unresolved
22	ivall	wall	wform
22	rtjj		unresolved
22	nbh		unresolved
22	revellers		unresolved
22	forgiven		unresolved
22	forgiven		unresolved
22	frin		unresolved
22	rrirn	mm	rule
22	i37		unresolved
22	msiaj		unresolved
22	IB5		unresolved
22	forgiven'		unresolved
22	forgiven		unresolved
22	Sochenite		unresolved
22	Sochen		unresolved
22	iti		unresolved
22	amicus		unresolved
22	regis		unresolved
22	counsellor		unresolved
22	domo		unresolved
22	du		tooshort
22	palais		unresolved
22	sepulchre		unresolved
22	KWOJ		unresolved
22	sepulchre		unresolved
22	sepulchre		unresolved
22	sepulchre		unresolved
22	Joah		unresolved
22	sepulchres		unresolved
22	sepulchre		unresolved
22	sepulchre		unresolved
22	sepulchre		unresolved
22	fho		unresolved
22	sepulchres		unresolved
22	Petra		unresolved
22	Persepolis		unresolved
22	ia		tooshort
22	ftia		unresolved
22	tornbs	tombs	rule
22	Ecc		unresolved
22	ivhom	whom	wform
22	ihee		unresolved
22	fta9		unresolved
22	fias		unresolved
22	Spx		unresolved
22	IM		tooshort
22	IM		tooshort
22	ina		unresolved
22	givren		unresolved
22	iaa		unresolved
22	laa		unresolved
22	tps		unresolved
22	eps		unresolved
22	ndvog		unresolved
22	novov		unresolved
22	jp		tooshort
22	Sophocles		unresolved
22	xaxoi		unresolved
22	Eschylus		unresolved
22	rvns'na		unresolved
22	naia		unresolved
22	France		unresolved
22	Switzerland		unresolved
22	Azariah		unresolved
22	to	to	rule
22	beinf		unresolved
22	datt		unresolved
22	fiVure		unresolved
22	hang		unresolved
22	hang		unresolved
22	desio		unresolved
22	exqepted		unresolved
22	SD		tooshort
22	na	na	rule
22	xnot		unresolved
23	mainland		unresolved
23	Tyriorum		unresolved
23	Palaetyrus		unresolved
23	Menander		unresolved
23	mainland		unresolved
23	mainland		unresolved
23	ft		tooshort
23	assD		unresolved
23	tus	this	rule
23	ihe		unresolved
23	Spain		unresolved
23	France		unresolved
23	Hungary		unresolved
23	hariolationes		unresolved
23	hae		unresolved
23	sequamur		unresolved
23	certa		unresolved
23	incerta		unresolved
23	aequo		unresolved
23	animo		unresolved
23	ignoremus		unresolved
23	etiam		unresolved
23	hanc		unresolved
23	quibusdam		unresolved
23	veterum		unresolved
23	allegorice		unresolved
23	interpretabimur		unresolved
23	indicet		unresolved
23	debere		unresolved
23	nos		unresolved
23	cernere		unresolved
23	imaginem		unresolved
23	alterius		unresolved
23	etiamsi		unresolved
23	res		unresolved
23	diversae		unresolved
23	explicatae		unresolved
23	similitudinem		unresolved
23	conformitatem		unresolved
23	aliquam		unresolved
23	habeant		unresolved
23	possumus		unresolved
23	asserere		unresolved
23	hoc		unresolved
23	illius		unresolved
23	typum		unresolved
23	figuram		unresolved
23	esse		unresolved
23	nisi		unresolved
23	quatenus		unresolved
23	conformitas		unresolved
23	Scripturarum		unresolved
23	demonstratur		unresolved
23	Tartessus		unresolved
23	tti		unresolved
23	aHn		unresolved
23	unpoetical		unresolved
23	Tnttj		unresolved
23	Ts		tooshort
23	zerstort		unresolved
23	harbour		unresolved
23	Macedonia		unresolved
23	Susiana		unresolved
23	Cilicia		unresolved
23	Cyprus		unresolved
23	Citium		unresolved
23	Cicero		unresolved
23	commeatus		unresolved
23	terra		unresolved
23	Cittim		unresolved
23	masoreiic		unresolved
23	Cyprus		unresolved
23	Melo		unresolved
23	JL		tooshort
23	Zidon		unresolved
23	Zidon		unresolved
23	Targura		unresolved
23	fcO		unresolved
23	iS'a		unresolved
23	tiso		unresolved
23	mainland		unresolved
23	Wciari		unresolved
23	xb		tooshort
23	educavi		unresolved
23	juvenes		unresolved
23	extuli		unresolved
23	virgines		unresolved
23	iVrn		unresolved
23	IIUXD		unresolved
23	utfama		unresolved
23	Egypto		unresolved
23	commoveret		unresolved
23	animos		unresolved
23	dolebunt		unresolved
23	famam		unresolved
23	Tyri		unresolved
23	gleichwie		unresolved
23	erschrak		unresolved
23	von		unresolved
23	h'drete		unresolved
23	erschrecken		unresolved
23	wenn		unresolved
23	von		unresolved
23	Tyrus		unresolved
23	h'oren		unresolved
23	auditum		unresolved
23	fuerit		unresolved
23	Egypto		unresolved
23	dolebunt		unresolved
23	niesa		unresolved
23	Batavia		unresolved
23	Carthage		unresolved
23	Tni		unresolved
23	npk		unresolved
23	commerical		unresolved
23	Ursprung		unresolved
23	Urzeit		unresolved
23	traffickers		unresolved
23	BSa		unresolved
23	coronatam		unresolved
23	Corsica		unresolved
23	n35		unresolved
23	nxt		unresolved
23	m		tooshort
23	bpn		unresolved
23	aaa		unresolved
23	Tartessus		unresolved
23	nt		tooshort
23	bankment		unresolved
23	Zidon		unresolved
23	Zidon		unresolved
23	nbina		unresolved
23	ns		tooshort
23	jVS		unresolved
23	fd		tooshort
23	Zidon		unresolved
23	THEN	THEN	rule
23	iiBS		unresolved
23	1		tooshort
23	Armenia		unresolved
23	Shinar		unresolved
23	ID11		unresolved
23	C3		tooshort
23	Tnir		unresolved
23	TIS		unresolved
23	Schleyer		unresolved
23	xm		tooshort
23	ittsx		unresolved
23	nja		unresolved
23	Schleyer's		unresolved
23	Jcing		unresolved
23	ntf		unresolved
23	inx		unresolved
23	Jcing		unresolved
23	QOVO		unresolved
23	Zedekiah		unresolved
23	Jehoahaz		unresolved
23	quomodocunque		unresolved
23	explicentur		unresolved
23	ins		unresolved
23	Johovah		unresolved
23	PTIS		unresolved
24	xxvn		unresolved
24	Oecolampadius		unresolved
24	Haccohen		unresolved
24	Abarberiel		unresolved
24	Haccohen		unresolved
24	Wallenstein		unresolved
24	Ratisbon		unresolved
24	Norlingen		unresolved
24	England		unresolved
24	Antiochus		unresolved
24	Epiphanes		unresolved
24	Nebuchadnezzar	Nebuchadnezzar	rule
24	changes	changes	rule
24	Cambyses'		unresolved
24	psfn		unresolved
24	aut		unresolved
24	aut		unresolved
24	psn		unresolved
24	bnn		unresolved
24	diia		unresolved
24	ds		tooshort
24	achzei		unresolved
24	lechzet		unresolved
24	verwelkt		unresolved
24	wclkt		unresolved
24	fallt		unresolved
24	cqporoxfOfifft		unresolved
24	rntn		unresolved
24	gentium		unresolved
24	oax		unresolved
24	nbsx		unresolved
24	merryhearted		unresolved
24	revellers		unresolved
24	pxx		unresolved
24	tva		unresolved
24	unda		unresolved
24	redundans		unresolved
24	vollcnds		unresolved
24	lahm		unresolved
24	xa		tooshort
24	rs		tooshort
24	Rem		unresolved
24	taja		unresolved
24	Bi		tooshort
24	Jarch		unresolved
24	thejires		unresolved
24	nx		tooshort
24	Urim		unresolved
24	Thumim		unresolved
24	xn		tooshort
24	K2		tooshort
24	IIX		unresolved
24	tn		tooshort
24	B'naoa		unresolved
24	Calmet		unresolved
24	xfa		unresolved
24	nx3		unresolved
24	is	is	rule
24	formido		unresolved
24	h3BE		unresolved
24	ins		unresolved
24	Milton		unresolved
24	ris		unresolved
24	fca		unresolved
24	Niebuhr		unresolved
24	Zoroas		unresolved
24	ter		unresolved
24	foregoes		unresolved
24	gatnenng		unresolved
24	nto		unresolved
24	verschlossen		unresolved
24	ins		unresolved
24	Verschloss		unresolved
25	geniiles		unresolved
25	unedel		unresolved
25	schmutzig		unresolved
25	England		unresolved
25	bfi		unresolved
25	mirabile		unresolved
25	wxsas		unresolved
25	rVMBS		unresolved
25	Zephaniah		unresolved
25	iia		unresolved
25	Virgil		unresolved
25	oppida		unresolved
25	muris		unresolved
25	cincta		unresolved
25	Capellus		unresolved
25	England		unresolved
25	episcopali		unresolved
25	fecisti		unresolved
25	acervum		unresolved
25	hoc		unresolved
25	totam		unresolved
25	diruisti		unresolved
25	Frato		unresolved
25			tooshort
25	SB		tooshort
25	TOfi		unresolved
25	tonsto		unresolved
25	STJ		unresolved
25	rtoeMs		unresolved
25	dnt		unresolved
25	Diit		unresolved
25	QVit		unresolved
25	sp		tooshort
25	fisn		unresolved
25	jr		tooshort
25	h5		tooshort
25	nn		unresolved
25	Zornhauch		unresolved
25	Schnauben		unresolved
25	Macpherson's		unresolved
25	nasn		unresolved
25	nss		unresolved
25	Bauer		unresolved
25	TPS		unresolved
25	wc		tooshort
25	diawB		unresolved
25	tfnaiB		unresolved
25	laia		unresolved
25	nn		tooshort
25	fciriBtt		unresolved
25	ral		unresolved
25	sivallow	swallow	rule
25	sn		tooshort
25	beinothe		unresolved
25	mourninowhich		unresolved
25	HS		tooshort
25	swalloived	swallowed	rule
25	hjj		unresolved
25	Karenodi		unresolved
25	nxo		unresolved
25	aV		tooshort
25	nxo		unresolved
25	nsab		unresolved
25	likeminded		unresolved
25	Edorn	Edom	rule
25	ttito		unresolved
25	Madmenahj		unresolved
25	Iceri		unresolved
25	laa		unresolved
25	iaa		unresolved
25	x1		tooshort
25	ia		tooshort
25	ns		tooshort
25	insidiis		unresolved
25	buscades		unresolved
25	pr		tooshort
25	nnia		unresolved
25	firtu		unresolved
25	ixao		unresolved
25	amutt		unresolved
25	Tpnfch		unresolved
26	ig		tooshort
26	xxvn		unresolved
26	Heil		unresolved
26	geben		unresolved
26	mici		unresolved
26	Vn		tooshort
26	QiTei		unresolved
26	dicendo		unresolved
26	c1D'sx		unresolved
26	foregoinf		unresolved
26	cogitatio		unresolved
26	fixa		unresolved
26	Einbildung		unresolved
26	steht		unresolved
26	gewisser		unresolved
26	Zusage		unresolved
26			tooshort
26	ISMS		unresolved
26	ns		tooshort
26	ia		unresolved
26	nx		tooshort
26	isin		unresolved
26	Festigen		unresolved
26	festigest		unresolved
26	fc		unresolved
26	ico		unresolved
26	xvQt		unresolved
26	xvQiog		unresolved
26	FiVrn		unresolved
26	PP		tooshort
26	tr		tooshort
26	decentia		unresolved
26	Jehovae		unresolved
26	saeculorutn		unresolved
26	esscntiae		unresolved
26	ft		unresolved
26	essentiae		unresolved
26	neverfailing		unresolved
26	nsiKaa		unresolved
26	wi		unresolved
26	thi		unresolved
26	ftDbiBtt		unresolved
26	bi		tooshort
26	Ferse		unresolved
26	vestigia		unresolved
26	iofeet		unresolved
26	ninupa		unresolved
26	souVs		unresolved
26	Ruhm		unresolved
26	S3		tooshort
26			tooshort
26	IITKS		unresolved
26	zu		tooshort
26	erfiabenen		unresolved
26	Gott		unresolved
26	tm		tooshort
26	ifm		unresolved
26	j'nmi		unresolved
26	itm		unresolved
26	C3		tooshort
26	Tm		tooshort
26	anyother		unresolved
26	i2t		unresolved
26	n5		unresolved
26	nos		unresolved
26	affaires		unresolved
26	hoc		unresolved
26	usi		unresolved
26	evertendum		unresolved
26	arbitrium		unresolved
26	Prophetae		unresolved
26	mentern		unresolved
26	assecuti		unresolved
26	Verum		unresolved
26	quidem		unresolved
26	Deum		unresolved
26	agere		unresolved
26	nobis		unresolved
26	quicquid		unresolved
26	recte		unresolved
26	instituunt		unresolved
26	homines		unresolved
26	esse		unresolved
26	illius		unresolved
26	Spiritu		unresolved
26	sed		unresolved
26	simpliciter		unresolved
26	docet		unresolved
26	Propheta		unresolved
26	bona		unresolved
26	quihus	quibus	rule
26	fruimur		unresolved
26	Dei		unresolved
26	rnanu		unresolved
26	adeptos		unresolved
26	esse		unresolved
26	colligit		unresolved
26	nullum		unresolved
26	beneficentiae		unresolved
26	finem		unresolved
26	plena		unresolved
26	felicit		unresolved
26	asaccedat		unresolved
26	DT		tooshort
26	jxm		unresolved
26	DTia		unresolved
26	heroes		unresolved
26	avaaT		unresolved
26	covai		unresolved
26	bi		tooshort
26	nl2p		unresolved
26	VGTSQOV		unresolved
26	TiQOTeQov		unresolved
26	pK		tooshort
26	iisp		unresolved
26	terrae		unresolved
26	ja		tooshort
26	tts		unresolved
26	ivas	was	wform
26	asnb		unresolved
26	Beschworung		unresolved
26	Hannah		unresolved
26	ttinb		unresolved
26	Iii	lii	roman
26	te3		unresolved
26	vords	words	rule
26	iaSD		unresolved
26	rvjra		unresolved
26	rn		tooshort
26	ibs		unresolved
26	rrrrra		unresolved
26	ibs		unresolved
26	S3		tooshort
26	greai		unresolved
26	Sprengel		unresolved
26	eine		unresolved
26	wirkliche		unresolved
26	Strohgeburt		unresolved
26	bafi		unresolved
26	corpses	corpses	rule
26	parogogic		unresolved
26	Umibreit		unresolved
26	BPJ		unresolved
26	DTE		unresolved
26	sn		tooshort
26	xa		tooshort
26	Zoroas		unresolved
26	ter		unresolved
26	Tclassisch		unresolved
26	Idassisch		unresolved
26	nunc		unresolved
26	Aramean		unresolved
26	CST		unresolved
26	pr		tooshort
26	psa		unresolved
26	srm		unresolved
26	BSES		unresolved
26			tooshort
26	Gemordeten		unresolved
26	ses		unresolved
27	Orjf		unresolved
27	p2Fi		unresolved
27	adog		unresolved
27	HS		tooshort
27	fleeing		unresolved
27	psn		unresolved
27	tb		tooshort
27	tt		tooshort
27	Schnurrer		unresolved
27	iss		unresolved
27	i3		tooshort
27	ttss		unresolved
27	Gousset		unresolved
27	Gussetius		unresolved
27	Ebr		unresolved
27	rtS5		unresolved
27	13		unresolved
27	rgn		unresolved
27	icn		unresolved
27	meantime		unresolved
27	wb		tooshort
27	pnb		unresolved
27	pS1		unresolved
27	niaflj		unresolved
27	tfl		unresolved
27	dn3		unresolved
27	xxvn		unresolved
27	xxvn		unresolved
27	b		tooshort
27	Schnurrer		unresolved
27	takehold		unresolved
27	thene		unresolved
27	ftasi		unresolved
27	ivith	with	wform
27	siatfja		unresolved
27	biniz		unresolved
27	Kb		tooshort
27			tooshort
27	meantime		unresolved
27	wn		tooshort
27	wh		tooshort
27	ITI		unresolved
27	contend		unresolved
27	rta		unresolved
27	TW		tooshort
27	trn		unresolved
27	Ashtoreth		unresolved
27			tooshort
27	IBS'1		unresolved
27	ns		tooshort
27			tooshort
27	iasfiaa		unresolved
27	seern	seem	rule
27	aan		unresolved
27	D'naiK		unresolved
27	Ws		tooshort
27	lapj		unresolved
27	fortified	fortified	rule
27	Saepe		unresolved
27	mihi		unresolved
27	mirari		unresolved
27	contingit		unresolved
27	homines		unresolved
27	ejusmodi		unresolved
27	cogitationes		unresolved
27	aut		unresolved
27	loquendi		unresolved
27	imputare		unresolved
27	Spiritui		unresolved
27	Sancto		unresolved
27	sibi		unresolved
27	vir		unresolved
27	imputari		unresolved
27	nollet		unresolved
27	children	children	rule
27	nivaia		unresolved
27	rneiosis	meiosis	rule
27	S3		tooshort
27	D5		tooshort
27	JS		tooshort
27	Wady		unresolved
27	Elarish		unresolved
27	Rhinocorura		unresolved
27	unseyen		unresolved
27	Ceschmack		unresolved
27	inx		unresolved
27	insb		unresolved
27	phrafee		unresolved
27	JEgypt		unresolved
27	Gese'nius		unresolved
28	reveller's		unresolved
28	pn		tooshort
28	peOvovzes		unresolved
28	avev		unresolved
28	Vor		unresolved
28	wxa		unresolved
28	Ephretvm		unresolved
28	ixa		unresolved
28	fis		unresolved
28	hl		tooshort
28	ttS		unresolved
28	josk		unresolved
28	dem		unresolved
28	Sammelplatze		unresolved
28	der		unresolved
28	Salben		unresolved
28	tj		tooshort
28	oaS		unresolved
28	saucius		unresolved
28	percussus		unresolved
28	nrn		unresolved
28	mox		unresolved
28	ptn		unresolved
28	paK		unresolved
28	yalidus		unresolved
28	excidii		unresolved
28	istt		unresolved
28	irui		unresolved
28	terram		unresolved
28	spatiosam		unresolved
28	na	na	rule
28	ia		tooshort
28			tooshort
28	rnsn		unresolved
28	rpsfr		unresolved
28	rvnos		unresolved
28	Jirst	first	rule
28	Askelon		unresolved
28	can't		unresolved
28	iTisiisa		unresolved
28	ovy		unresolved
28	ov		tooshort
28	flcus		unresolved
28	habet		unresolved
28	Athenis		unresolved
28	verdirbt		unresolved
28	ns		tooshort
28	iin		unresolved
28	tfiinri		unresolved
28	ns		tooshort
28	rs		tooshort
28	sr		tooshort
28	floiver	flower	rule
28	pjD		unresolved
28	iTfiaa		unresolved
28	mappik		unresolved
28	run1		unresolved
28	eine		unresolved
28	liebliche		unresolved
28	herrlicher		unresolved
28	Kranz		unresolved
28	thatsitteth		unresolved
28	BBIBBJI		unresolved
28	dicundi		unresolved
28	causa		unresolved
28	aoi		unresolved
28	revertentibus		unresolved
28	bello		unresolved
28	portam		unresolved
28	Ephrairn	Ephraim	rule
28	judgmentseat		unresolved
28	njai		unresolved
28	nsn		unresolved
28	p'n		unresolved
28	Jft		unresolved
28	tt		tooshort
28	writingdesk		unresolved
28	functione		unresolved
28	videntis		unresolved
28	fc		tooshort
28	fcs		unresolved
28	tellement		unresolved
28	que		unresolved
28	plein		unresolved
28	ivill	will	wform
28	ivill	will	wform
28	iveaned	weaned	wform
28	pw		tooshort
28	pns		unresolved
28	SISTQIS		unresolved
28	nrsiatti		unresolved
28	docebit		unresolved
28	scientiaml		unresolved
28	intelligere		unresolved
28	audituml		unresolved
28	ablactatos		unresolved
28	avulsos		unresolved
28	uberibus		unresolved
28	istb		unresolved
28	Gebot		unresolved
28	auf		unresolved
28	Gebot		unresolved
28	Verbot		unresolved
28	auf		unresolved
28	Verbot		unresolved
28	Satz		unresolved
28	zu		tooshort
28	Satz		unresolved
28	Schnur		unresolved
28	zu		tooshort
28	Schnur		unresolved
28	rtaphs		unresolved
28	wpm		unresolved
28	dtti		unresolved
28	W		tooshort
28	sb		tooshort
28	ittiit		unresolved
28	nnwa		unresolved
28	Kto		unresolved
28			tooshort
28	fisjj		unresolved
28	SD		tooshort
28	ibitis		unresolved
28	faj		unresolved
28	aaJM		unresolved
28	ittfx		unresolved
28	csrt		unresolved
28			tooshort
28	orakel		unresolved
28	visionis		unresolved
28	significat		unresolved
28	vulgo		unresolved
28	dicimus		unresolved
28	avoir		unresolved
28	DITU		unresolved
28	xia		unresolved
28	falsity		unresolved
28	Ziona		unresolved
28	Raymund		unresolved
28	Martini		unresolved
28	Pugio		unresolved
28	Fidei		unresolved
28	essentiae		unresolved
28	iG		tooshort
28	mpi		unresolved
28	sc		tooshort
28	IPD		unresolved
28	CEIE		unresolved
28	mipposes		unresolved
28	shouTCrfill		unresolved
28	nsE		unresolved
28	rumour		unresolved
28	lilce		unresolved
28	Perazim		unresolved
28	Geba		unresolved
28	Ajalon		unresolved
28	nw		tooshort
28	Achan		unresolved
28	Perez		unresolved
28	Perazim		unresolved
28	ss		tooshort
28	rrjl		unresolved
28	Perazim		unresolved
28	Perazim		unresolved
28	le		tooshort
28	Evvald	Ewald	rule
28	applic		unresolved
28	kn		tooshort
28	ploughman		unresolved
28	ploughman		unresolved
28	o3		tooshort
28	ir		tooshort
28	mrri		unresolved
28	niiiis		unresolved
28	Waizen		unresolved
28	Reihen		unresolved
28	Gerste		unresolved
28	hinein		unresolved
28	asirisb		unresolved
28	VTTO		unresolved
28	vipiarov		unresolved
28	fxtiafjit9tp't		unresolved
28	terram		unresolved
28	instituit		unresolved
28	jFor		unresolved
28	semina		unresolved
28	infirmiora		unresolved
28	ttj'isp		unresolved
28	uns		unresolved
28	h3		tooshort
29	bx		tooshort
29	heroes		unresolved
29	ol		tooshort
29	nj		tooshort
29	nn		tooshort
29	rt		tooshort
29	xxvin		unresolved
29	ive	we	wform
29	moeror		unresolved
29	ac		tooshort
29	moestitia		unresolved
29	heroes		unresolved
29	zxv		unresolved
29	by	by	rule
29	irmi		unresolved
29	Bn		tooshort
29	ft		tooshort
29	levibus		unresolved
29	volucrique		unresolved
29	simillima		unresolved
29	somno		unresolved
29	spes		unresolved
29	vigilantium		unresolved
29	somnia		unresolved
29	Nihil		unresolved
29	consolationem		unresolved
29	pertineat		unresolved
29	Ac		tooshort
29	velut		unresolved
29	somnis		unresolved
29	sitiens		unresolved
29	quum		unresolved
29	quaerit		unresolved
29	datur		unresolved
29	ardorem		unresolved
29	membris		unresolved
29	stinguere		unresolved
29	possit		unresolved
29	Sed		unresolved
29	laticum		unresolved
29	frustraque		unresolved
29	laborat		unresolved
29	rnedioque		unresolved
29	sitit		unresolved
29	torrenti		unresolved
29	flumine		unresolved
29	potans		unresolved
29	Virgil		unresolved
29	erstaunt		unresolved
29	staunt		unresolved
29	erblindet		unresolved
29	blindet		unresolved
29	cas		unresolved
29	ethe		unresolved
29	headst		unresolved
29	Weissagung		unresolved
29	iiber		unresolved
29	Schrift		unresolved
29	si1		unresolved
29	iaaa		unresolved
29	tp		tooshort
29	bi		tooshort
29	j6		tooshort
29	oaSBfi		unresolved
29			tooshort
29	ttfie		unresolved
29	seyd		unresolved
29	ihr		unresolved
29	verkehrtl		unresolved
29	bs		tooshort
29	i3n		unresolved
29	ws		tooshort
29	isipia		unresolved
29	sx		tooshort
29			tooshort
29	iirT1		unresolved
29	iinp		unresolved
29	heiligen		unresolved
29	mb1		unresolved
3	owrn		unresolved
3	iG		tooshort
3	vovGav		unresolved
3	Aqu		unresolved
3	SQeurfta		unresolved
3	xcu		unresolved
3	ZQEIGHOV		unresolved
3	Symm		unresolved
3	GTIgiyfia		unresolved
3	xal		unresolved
3	ffTijQiypov		unresolved
3	sustentador		unresolved
3	sustentadora		unresolved
3	vigorem		unresolved
3	fulcimentum		unresolved
3	fulturam		unresolved
3	Stiitze		unresolved
3	Stutzpunkt		unresolved
3	Stiitze		unresolved
3	Hk		tooshort
3	ivarrior	warrior	wform
3	etc	etc	rule
3	ia		tooshort
3	vovia		unresolved
3	Hn		tooshort
3	ii'aa		unresolved
3	clarum		unresolved
3	ordinaryrank		unresolved
3	ducem		unresolved
3	militem		unresolved
3	Kn		tooshort
3	Oberste		unresolved
3	Gemeine		unresolved
3	Hk		tooshort
3	falsa		unresolved
3	Judaeis		unresolved
3	pariter		unresolved
